file,clip_id,cue_index,start_tc,end_tc,duration_sec,text,word_count,char_count
tx_019.srt,tx_019,61,"00:01:50,012","00:01:51,503",1.491,BROADCAST TV THROUGH MUST WATCHED GAMES IT HELPS TO MAKE,10,56
tx_019.srt,tx_019,62,"00:01:51,514","00:01:53,270",1.756,WATCHED GAMES IT HELPS TO MAKE SURE WE HAVE RESOURCES NECESSARY,11,63
tx_019.srt,tx_019,63,"00:01:53,281","00:01:54,348",1.067,SURE WE HAVE RESOURCES NECESSARY FOR LOCAL NEWS AND INFORMATION.,10,64
tx_019.srt,tx_019,64,"00:01:54,349","00:01:55,716",1.367,FOR LOCAL NEWS AND INFORMATION. THERE’S BEEN A GOOD BALANCE UP,11,62
tx_019.srt,tx_019,65,"00:01:55,751","00:01:56,374",0.623,THERE’S BEEN A GOOD BALANCE UP TO NOW.,8,38
tx_019.srt,tx_019,66,"00:01:56,385","00:01:58,452",2.067,TO NOW. IF TOO MANY GAMES GO BEHIND PAY,9,39
tx_019.srt,tx_019,67,"00:01:58,453","00:02:00,621",2.168,IF TOO MANY GAMES GO BEHIND PAY WALLS IT PULLS THE THREAD ON THE,14,64
tx_019.srt,tx_019,68,"00:02:00,656","00:02:02,881",2.225,WALLS IT PULLS THE THREAD ON THE ENTIRE STRUCTURE INCLUDING THE,11,63
tx_019.srt,tx_019,69,"00:02:02,892","00:02:03,648",0.756,ENTIRE STRUCTURE INCLUDING THE SPORTS BROADCASTING ACT.,7,55
tx_019.srt,tx_019,70,"00:02:03,659","00:02:06,294",2.635,SPORTS BROADCASTING ACT. MARIA:  IT CREATES ALL OF THESE,9,56
tx_019.srt,tx_019,71,"00:02:06,328","00:02:07,885",1.557,MARIA:  IT CREATES ALL OF THESE DIFFERENT WAYS TO VIEW THINGS,11,61
tx_019.srt,tx_019,72,"00:02:07,896","00:02:11,032",3.136,DIFFERENT WAYS TO VIEW THINGS AND I KNOW THAT THE ONLINE,11,56
tx_019.srt,tx_019,73,"00:02:11,066","00:02:13,791",2.725,"AND I KNOW THAT THE ONLINE PLAYERS, LIKE AMAZON AND OTHERS,",11,59
tx_019.srt,tx_019,74,"00:02:13,802","00:02:17,038",3.236,"PLAYERS, LIKE AMAZON AND OTHERS, THEY’VE BEEN VYING FOR A SEAT AT",12,65
tx_019.srt,tx_019,75,"00:02:17,072","00:02:18,195",1.123,THEY’VE BEEN VYING FOR A SEAT AT THIS TABLE FOR A LONG TIME AND,14,63
tx_019.srt,tx_019,76,"00:02:18,206","00:02:19,864",1.658,THIS TABLE FOR A LONG TIME AND NOW THEY’VE GOT IT BUT IT COMES,14,62
tx_019.srt,tx_019,77,"00:02:19,875","00:02:21,566",1.691,NOW THEY’VE GOT IT BUT IT COMES WITH THAT EXTRA COST SO WHAT CAN,14,64
tx_019.srt,tx_019,78,"00:02:21,577","00:02:23,912",2.335,WITH THAT EXTRA COST SO WHAT CAN YOU DO ABOUT IT?,11,49
tx_019.srt,tx_019,79,"00:02:23,946","00:02:26,504",2.558,YOU DO ABOUT IT? >> WE’RE LOOKING AT I WE ISSUED,11,48
tx_019.srt,tx_019,80,"00:02:26,515","00:02:28,116",1.601,">> WE’RE LOOKING AT I WE ISSUED A PUBLIC NOTICE, ASKING FOR",12,59
tx_019.srt,tx_019,81,"00:02:28,150","00:02:29,884",1.734,"A PUBLIC NOTICE, ASKING FOR PEOPLE TO COMMENT AND TELL US",11,57
tx_019.srt,tx_019,82,"00:02:29,885","00:02:30,742",0.857,PEOPLE TO COMMENT AND TELL US HOW THEY FEEL ABOUT THIS.,11,55
tx_019.srt,tx_019,83,"00:02:30,753","00:02:32,754",2.001,HOW THEY FEEL ABOUT THIS. WE WANT TO LOOK AT THE,11,48
tx_019.srt,tx_019,84,"00:02:32,755","00:02:33,154",0.399,WE WANT TO LOOK AT THE MARKETPLACE.,7,35
tx_019.srt,tx_019,85,"00:02:33,155","00:02:34,288",1.133,MARKETPLACE. SPORTS AND BROADCASTING HAS A,6,42
tx_019.srt,tx_019,86,"00:02:34,290","00:02:35,781",1.491,SPORTS AND BROADCASTING HAS A GREAT HISTORY IN THE COUNTRY.,10,59
tx_019.srt,tx_019,87,"00:02:35,792","00:02:40,795",5.003,GREAT HISTORY IN THE COUNTRY. THE FIRST GAME BROADCAST WAS THE,11,62
tx_019.srt,tx_019,88,"00:02:40,796","00:02:42,920",2.124,"THE FIRST GAME BROADCAST WAS THE 1939 WORLDS FAIR, AND IT BRINGS",12,64
tx_019.srt,tx_019,89,"00:02:42,931","00:02:43,788",0.857,"1939 WORLDS FAIR, AND IT BRINGS THE COUNTRY TOGETHER.",9,53
tx_019.srt,tx_019,90,"00:02:43,799","00:02:44,999",1.2,THE COUNTRY TOGETHER. IT’S BEEN FRUSTRATING FOR THE,8,51
tx_019.srt,tx_019,91,"00:02:45,000","00:02:46,133",1.133,IT’S BEEN FRUSTRATING FOR THE AMERICAN PEOPLE OVER THE LAST,10,59
tx_019.srt,tx_019,92,"00:02:46,168","00:02:46,691",0.523,AMERICAN PEOPLE OVER THE LAST SEVERAL YEARS.,7,44
tx_019.srt,tx_019,93,"00:02:46,702","00:02:49,327",2.625,SEVERAL YEARS. WE WANT TOE SEE 23 IF THERE’S A,10,46
tx_019.srt,tx_019,94,"00:02:49,338","00:02:50,605",1.267,WE WANT TOE SEE 23 IF THERE’S A ROLE WE CAN PLAY TO MAKE SURE,15,61
tx_019.srt,tx_019,95,"00:02:50,606","00:02:53,608",3.002,ROLE WE CAN PLAY TO MAKE SURE THERE’S A GOOD BALANCE GOING,12,58
tx_019.srt,tx_019,96,"00:02:53,609","00:02:53,942",0.333,THERE’S A GOOD BALANCE GOING FORWARD.,6,37
tx_019.srt,tx_019,97,"00:02:53,976","00:02:55,133",1.157,FORWARD. MARIA:  IT’S A GREAT POINT TO,7,38
tx_019.srt,tx_019,98,"00:02:55,144","00:02:55,410",0.266,MARIA:  IT’S A GREAT POINT TO MAKE.,7,35
tx_019.srt,tx_019,99,"00:02:55,411","00:02:57,379",1.968,MAKE. THE ONLINE PLAYERS HAVE TAKEN,6,35
tx_019.srt,tx_019,100,"00:02:57,413","00:02:59,514",2.101,THE ONLINE PLAYERS HAVE TAKEN MARKET SHARE FROM THE BIG,10,55
tx_019.srt,tx_019,101,"00:02:59,515","00:03:00,472",0.957,MARKET SHARE FROM THE BIG TRADITIONAL NAMES WITHIN,8,50
tx_019.srt,tx_019,102,"00:03:00,483","00:03:02,040",1.557,TRADITIONAL NAMES WITHIN FOOTBALL AND THROUGHOUT SPORTS.,7,56
tx_019.srt,tx_019,103,"00:03:02,051","00:03:03,385",1.334,"FOOTBALL AND THROUGHOUT SPORTS. >>  YEAH, YOU’RE RIGHT.",8,55
tx_019.srt,tx_019,104,"00:03:03,419","00:03:05,844",2.425,">>  YEAH, YOU’RE RIGHT. THERE’S A BROAD EXEMPTION AND",9,53
tx_019.srt,tx_019,105,"00:03:05,855","00:03:10,224",4.369,THERE’S A BROAD EXEMPTION AND THAT WAS NUT PLACE PUT IN PLACE,12,61
tx_019.srt,tx_019,106,"00:03:10,226","00:03:12,427",2.201,THAT WAS NUT PLACE PUT IN PLACE CONGRESS AT THE TIME WHERE THE,13,62
tx_019.srt,tx_019,107,"00:03:12,428","00:03:15,897",3.469,CONGRESS AT THE TIME WHERE THE ONLY WAY TO WATCH THE GAMES AT,13,61
tx_019.srt,tx_019,108,"00:03:15,932","00:03:17,699",1.767,ONLY WAY TO WATCH THE GAMES AT TIME WAS FREE OVER THE AIR.,13,58
tx_019.srt,tx_019,109,"00:03:17,700","00:03:18,857",1.157,TIME WAS FREE OVER THE AIR. THERE’S MORE GAMES AVAILABLE.,10,57
tx_019.srt,tx_019,110,"00:03:18,868","00:03:19,867",0.999,THERE’S MORE GAMES AVAILABLE. THAT’S A GOOD THING.,8,50
tx_019.srt,tx_019,111,"00:03:19,902","00:03:21,126",1.224,THAT’S A GOOD THING. THERE’S DOWN SIDE AS WELL.,9,47
tx_019.srt,tx_019,112,"00:03:21,137","00:03:22,604",1.467,THERE’S DOWN SIDE AS WELL. WE WANT TO MAKE SURE WE EXAMINE,12,58
tx_019.srt,tx_019,113,"00:03:22,605","00:03:25,097",2.492,WE WANT TO MAKE SURE WE EXAMINE THIS AND THE REGULATORY,11,55
tx_019.srt,tx_019,114,"00:03:25,108","00:03:26,307",1.199,THIS AND THE REGULATORY STRUCTURE MAKES SENSE.,7,46
tx_019.srt,tx_019,115,"00:03:26,309","00:03:30,469",4.16,STRUCTURE MAKES SENSE. MARIA:  LET ME MOVE ON TO THE,10,52
tx_019.srt,tx_019,116,"00:03:30,480","00:03:32,781",2.301,MARIA:  LET ME MOVE ON TO THE FCC’S INVESTIGATION OVER ABC’S,11,60
tx_019.srt,tx_019,117,"00:03:32,815","00:03:36,074",3.259,FCC’S INVESTIGATION OVER ABC’S THE VIEW AFTER A SENATE,9,54
tx_019.srt,tx_019,118,"00:03:36,085","00:03:38,287",2.202,THE VIEW AFTER A SENATE CANDIDATE APPEARED ON THE SHOW,10,54
tx_019.srt,tx_019,119,"00:03:38,321","00:03:40,055",1.734,CANDIDATE APPEARED ON THE SHOW EARLIER THIS MONTH.,8,50
tx_019.srt,tx_019,120,"00:03:40,056","00:03:47,386",7.33,EARLIER THIS MONTH. SEVERAL AFILL AFFILIATES FILED -,8,52
tx_019.srt,tx_019,121,"00:03:47,397","00:03:53,702",6.305,SEVERAL AFILL AFFILIATES FILED - COMES AHEAD OF TECHS TEXAS PRIMA,11,65
tx_019.srt,tx_019,122,"00:03:53,736","00:03:54,059",0.323,COMES AHEAD OF TECHS TEXAS PRIMA RACE.,7,38
tx_019.srt,tx_019,123,"00:03:54,070","00:03:55,494",1.424,RACE. THIS IS ON THE DEMOCRATIC SIDE.,7,37
tx_019.srt,tx_019,124,"00:03:55,505","00:03:56,738",1.233,THIS IS ON THE DEMOCRATIC SIDE. WHAT ABOUT REPUBLICANS GETTING,10,62
tx_019.srt,tx_019,125,"00:03:56,773","00:03:57,663",0.89,WHAT ABOUT REPUBLICANS GETTING EQUAL TIME.,6,42
tx_019.srt,tx_019,126,"00:03:57,674","00:03:58,931",1.257,EQUAL TIME. YOU’RE ENFORCING THE EQUAL,6,38
tx_019.srt,tx_019,127,"00:03:58,942","00:03:59,432",0.49,YOU’RE ENFORCING THE EQUAL OPPORTUNITY RULE.,6,44
tx_019.srt,tx_019,128,"00:03:59,443","00:03:59,998",0.555,OPPORTUNITY RULE. TELL US ABOUT IT.,6,35
tx_019.srt,tx_019,129,"00:04:00,009","00:04:02,010",2.001,"TELL US ABOUT IT. >>  LONG AGO, CONGRESS PASSED A",10,49
tx_019.srt,tx_019,130,"00:04:02,045","00:04:03,936",1.891,">>  LONG AGO, CONGRESS PASSED A LAW AND THEY DIDN’T WANT MEDIA",12,62
tx_019.srt,tx_019,131,"00:04:03,947","00:04:05,738",1.791,LAW AND THEY DIDN’T WANT MEDIA GATE KEEPERS TO BE DECIDING THE,12,62
tx_019.srt,tx_019,132,"00:04:05,749","00:04:08,750",3.001,GATE KEEPERS TO BE DECIDING THE OUTCOMES OF ELECTIONS BY HAVING,11,63
tx_019.srt,tx_019,133,"00:04:08,752","00:04:11,244",2.492,OUTCOMES OF ELECTIONS BY HAVING EXCLUSIVELY ONE POLITICAL,8,57
tx_019.srt,tx_019,134,"00:04:11,255","00:04:12,478",1.223,EXCLUSIVELY ONE POLITICAL CANDIDATE OR PARTY ON ALL THE,9,55
tx_019.srt,tx_019,135,"00:04:12,489","00:04:12,788",0.299,CANDIDATE OR PARTY ON ALL THE TIME.,7,35
tx_019.srt,tx_019,136,"00:04:12,789","00:04:14,213",1.424,TIME. THEY SAID YOU HAVE TO GIVE EQUAL,8,38
tx_019.srt,tx_019,137,"00:04:14,224","00:04:14,880",0.656,THEY SAID YOU HAVE TO GIVE EQUAL TIME TO BOTH.,10,46
tx_019.srt,tx_019,138,"00:04:14,891","00:04:17,259",2.368,TIME TO BOTH. OVER THE YEARS THE FCC,8,36
tx_019.srt,tx_019,139,"00:04:17,293","00:04:18,393",1.1,OVER THE YEARS THE FCC EFFECTIVELY WALKED AWAY FROM,9,51
tx_019.srt,tx_019,140,"00:04:18,395","00:04:18,985",0.59,EFFECTIVELY WALKED AWAY FROM ENFORCING THAT.,6,44
tx_019.srt,tx_019,141,"00:04:18,996","00:04:20,052",1.056,ENFORCING THAT. I DON’T THINK THAT’S A GOOD,8,43
tx_019.srt,tx_019,142,"00:04:20,063","00:04:20,362",0.299,I DON’T THINK THAT’S A GOOD THING.,7,34
tx_019.srt,tx_019,143,"00:04:20,363","00:04:23,322",2.959,THING. THERE’S AN EXCEPTION FOR,5,31
tx_019.srt,tx_019,144,"00:04:23,333","00:04:25,468",2.135,THERE’S AN EXCEPTION FOR SOMETHING CALLED BONE FIDE NEWS,9,56
tx_019.srt,tx_019,145,"00:04:25,502","00:04:27,760",2.258,"SOMETHING CALLED BONE FIDE NEWS PROGRAMMING, THEY HAD THINGS IN",10,63
tx_019.srt,tx_019,146,"00:04:27,771","00:04:29,462",1.691,"PROGRAMMING, THEY HAD THINGS IN MIND LIKE MEET THE PRESS.",10,57
tx_019.srt,tx_019,147,"00:04:29,473","00:04:30,963",1.49,MIND LIKE MEET THE PRESS. DISNEY’S THE VIEW IS NOW,10,50
tx_019.srt,tx_019,148,"00:04:30,974","00:04:33,275",2.301,DISNEY’S THE VIEW IS NOW ASSERTING TO THE FCC THEY’RE A,11,55
tx_019.srt,tx_019,149,"00:04:33,276","00:04:35,234",1.958,ASSERTING TO THE FCC THEY’RE A BONE FIDE NEWS PROGRAM AND WE,12,60
tx_019.srt,tx_019,150,"00:04:35,245","00:04:36,646",1.401,BONE FIDE NEWS PROGRAM AND WE STARTED AN ENFORCEMENT ACTION,10,59
tx_019.srt,tx_019,151,"00:04:36,680","00:04:38,371",1.691,"STARTED AN ENFORCEMENT ACTION THERE, ISSUED LETTERS OF",8,54
tx_019.srt,tx_019,152,"00:04:38,382","00:04:39,781",1.399,"THERE, ISSUED LETTERS OF INQUIRY, OUR VERSIONS OF",8,49
tx_019.srt,tx_019,153,"00:04:39,783","00:04:40,139",0.356,"INQUIRY, OUR VERSIONS OF SUBPOENAS.",5,35
tx_019.srt,tx_019,154,"00:04:40,150","00:04:41,049",0.899,SUBPOENAS. WE’RE LOOKING AT THAT.,5,33
tx_019.srt,tx_019,155,"00:04:41,084","00:04:42,384",1.3,WE’RE LOOKING AT THAT. AT THIS POINT THE VIEW AND,10,49
tx_019.srt,tx_019,156,"00:04:42,385","00:04:43,785",1.4,AT THIS POINT THE VIEW AND DISNEY HAVE NOT ESTABLISHED THAT,11,59
tx_019.srt,tx_019,157,"00:04:43,787","00:04:45,544",1.757,DISNEY HAVE NOT ESTABLISHED THAT THEY ARE SUBJECT TO THE BONE,11,61
tx_019.srt,tx_019,158,"00:04:45,555","00:04:46,856",1.301,"THEY ARE SUBJECT TO THE BONE FIDE NEWS EXCEPTION AND IN FACT,",12,61
tx_019.srt,tx_019,159,"00:04:46,890","00:04:49,248",2.358,"FIDE NEWS EXCEPTION AND IN FACT, AS YOU NOTED, WE’RE NOW SEEING",12,63
tx_019.srt,tx_019,160,"00:04:49,259","00:04:52,528",3.269,"AS YOU NOTED, WE’RE NOW SEEING DOZENS OF DISNEY AFFILIATED TV",11,61
tx_019.srt,tx_019,161,"00:04:52,529","00:04:54,163",1.634,"DOZENS OF DISNEY AFFILIATED TV STATIONS, INDEPENDENTLY OWNED IN",9,63
tx_019.srt,tx_019,162,"00:04:54,197","00:04:56,088",1.891,"STATIONS, INDEPENDENTLY OWNED IN TEXAS, EFFECTIVELY DISAGREEING",7,63
tx_019.srt,tx_019,163,"00:04:56,099","00:04:57,756",1.657,"TEXAS, EFFECTIVELY DISAGREEING WITH DISNEY THAT THE VIEW IS",9,59
tx_019.srt,tx_019,164,"00:04:57,767","00:04:59,301",1.534,WITH DISNEY THAT THE VIEW IS BONE FIDE NEWS BECAUSE THEY,11,56
tx_019.srt,tx_019,165,"00:04:59,336","00:05:01,227",1.891,BONE FIDE NEWS BECAUSE THEY RECENTLY FILED EQUAL TIME,9,53
tx_019.srt,tx_019,166,"00:05:01,238","00:05:03,639",2.401,RECENTLY FILED EQUAL TIME NOTICES WITH THE FCC WHICH MEANS,10,58
tx_019.srt,tx_019,167,"00:05:03,640","00:05:04,940",1.3,NOTICES WITH THE FCC WHICH MEANS JASMINE CROCKETT AND OTHERS CAN,11,64
tx_019.srt,tx_019,168,"00:05:04,942","00:05:07,043",2.101,JASMINE CROCKETT AND OTHERS CAN SEEK OUT EQUAL TIME FROM TV,11,59
tx_019.srt,tx_019,169,"00:05:07,044","00:05:09,903",2.859,SEEK OUT EQUAL TIME FROM TV STATIONS AND EMPOWER INDIVIDUAL,10,59
tx_019.srt,tx_019,170,"00:05:09,914","00:05:11,647",1.733,"STATIONS AND EMPOWER INDIVIDUAL VOTERS TO MAKE THE DECISION, NOT",10,64
tx_019.srt,tx_019,171,"00:05:11,648","00:05:11,971",0.323,"VOTERS TO MAKE THE DECISION, NOT DISNEY.",7,40
tx_019.srt,tx_019,172,"00:05:11,982","00:05:14,050",2.068,DISNEY. MARIA:  WOULD BIT ENOUGH FOR THE,7,40
tx_019.srt,tx_019,173,"00:05:14,051","00:05:16,543",2.492,MARIA:  WOULD BIT ENOUGH FOR THE FCC TO JUST HEAR THEM ADMIT,12,60
tx_019.srt,tx_019,174,"00:05:16,554","00:05:18,487",1.933,FCC TO JUST HEAR THEM ADMIT THEY’RE NOT BONE FIDE NEWS?,11,55
tx_019.srt,tx_019,175,"00:05:18,522","00:05:20,680",2.158,"THEY’RE NOT BONE FIDE NEWS? >> WELL, THEY COME OUT AND SAID",12,59
tx_019.srt,tx_019,176,"00:05:20,691","00:05:22,191",1.5,">> WELL, THEY COME OUT AND SAID THEY’RE NOT BONE FIDE NEWS, THEN",13,64
tx_019.srt,tx_019,177,"00:05:22,226","00:05:23,426",1.2,"THEY’RE NOT BONE FIDE NEWS, THEN THEY HAVE TO GIVE EVERYBODY",11,60
tx_019.srt,tx_019,178,"00:05:23,427","00:05:24,260",0.833,THEY HAVE TO GIVE EVERYBODY EQUAL TIME.,7,39
tx_019.srt,tx_019,179,"00:05:24,261","00:05:25,461",1.2,EQUAL TIME. IF THEY WANT TO MAKE THE CASE,9,41
tx_019.srt,tx_019,180,"00:05:25,462","00:05:27,320",1.858,"IF THEY WANT TO MAKE THE CASE THEY ARE, THE TEST UNDER THE",13,58
tx_019.srt,tx_019,181,"00:05:27,331","00:05:28,731",1.4,"THEY ARE, THE TEST UNDER THE FCC’S RULES IS WHETHER YOU ARE",12,59
tx_019.srt,tx_019,182,"00:05:28,732","00:05:30,957",2.225,FCC’S RULES IS WHETHER YOU ARE PURSUING PARTISAN POLITICAL,9,58
tx_019.srt,tx_019,183,"00:05:30,968","00:05:32,025",1.057,PURSUING PARTISAN POLITICAL MOTIVATIONS AND WHEN YOU LOOK AT,9,60
tx_019.srt,tx_019,184,"00:05:32,036","00:05:34,361",2.325,MOTIVATIONS AND WHEN YOU LOOK AT THE LINEUP OF GUESTS THAT HAVE,12,63
tx_019.srt,tx_019,185,"00:05:34,372","00:05:35,862",1.49,"THE LINEUP OF GUESTS THAT HAVE TYPICALLY BEEN ON THE VIEW, I",12,60
tx_019.srt,tx_019,186,"00:05:35,873","00:05:37,831",1.958,"TYPICALLY BEEN ON THE VIEW, I THINK IT’S AN UPHILL CLIMB FOR",12,60
tx_019.srt,tx_019,187,"00:05:37,842","00:05:39,165",1.323,THINK IT’S AN UPHILL CLIMB FOR DISNEY TO MAKE THE CASE THAT,12,59
tx_019.srt,tx_019,188,"00:05:39,176","00:05:40,400",1.224,DISNEY TO MAKE THE CASE THAT THEY’RE JUST A STRAIGHT NEWS,11,57
tx_019.srt,tx_019,189,"00:05:40,411","00:05:40,710",0.299,THEY’RE JUST A STRAIGHT NEWS PROGRAM.,6,37
tx_019.srt,tx_019,190,"00:05:40,744","00:05:41,701",0.957,PROGRAM. MARIA:  RIGHT.,3,23
tx_019.srt,tx_019,191,"00:05:41,712","00:05:43,146",1.434,"MARIA:  RIGHT. SO IF THEY WERE TO SAY LOOK,",9,43
tx_019.srt,tx_019,192,"00:05:43,180","00:05:44,337",1.157,"SO IF THEY WERE TO SAY LOOK, WE’RE NOT NEWS, WE’RE GOING TO",13,59
tx_019.srt,tx_019,193,"00:05:44,348","00:05:46,549",2.201,"WE’RE NOT NEWS, WE’RE GOING TO PUT ON WHOEVER WE WANT, THAT",12,59
tx_019.srt,tx_019,194,"00:05:46,550","00:05:47,683",1.133,"PUT ON WHOEVER WE WANT, THAT WOULD SUFFICE?",8,43
tx_019.srt,tx_019,195,"00:05:47,685","00:05:49,176",1.491,"WOULD SUFFICE? >> YEAH, I MEAN, LOOK, THE END",9,45
tx_019.srt,tx_019,196,"00:05:49,187","00:05:50,653",1.466,">> YEAH, I MEAN, LOOK, THE END OF THE DAY, IF YOU’RE FAKE NEWS",14,62
tx_019.srt,tx_019,197,"00:05:50,654","00:05:52,345",1.691,"OF THE DAY, IF YOU’RE FAKE NEWS YOU’RE NOT GOING TO QUALIFY FOR",13,63
tx_019.srt,tx_019,198,"00:05:52,356","00:05:53,246",0.89,YOU’RE NOT GOING TO QUALIFY FOR THE BONE FIDE NEWS EXCEPTION AND,12,64
tx_019.srt,tx_019,199,"00:05:53,257","00:05:55,558",2.301,THE BONE FIDE NEWS EXCEPTION AND THE FCC WALKED AWAY FROM THIS,12,62
tx_019.srt,tx_019,200,"00:05:55,559","00:05:56,659",1.1,THE FCC WALKED AWAY FROM THIS FOR YEARS.,8,40
tx_019.srt,tx_019,201,"00:05:56,660","00:05:57,884",1.224,FOR YEARS. AT THE SAME TIME THE TRUST IN,9,40
tx_019.srt,tx_019,202,"00:05:57,895","00:06:00,196",2.301,AT THE SAME TIME THE TRUST IN MEDIA HAS JUST ABSOLUTELY BEEN,12,60
tx_019.srt,tx_019,203,"00:06:00,197","00:06:00,720",0.523,MEDIA HAS JUST ABSOLUTELY BEEN CRATERING.,6,41
tx_019.srt,tx_019,204,"00:06:00,731","00:06:02,132",1.401,CRATERING. SO I THINK IT’S IMPORTANT THAT,7,41
tx_019.srt,tx_019,205,"00:06:02,166","00:06:04,724",2.558,SO I THINK IT’S IMPORTANT THAT WE HOLD BROADCASTERS ACCOUNTABLE,10,63
tx_019.srt,tx_019,206,"00:06:04,735","00:06:06,570",1.835,WE HOLD BROADCASTERS ACCOUNTABLE TO PUBLIC INTEREST OBLIGATIONS,8,63
tx_019.srt,tx_019,207,"00:06:06,604","00:06:07,527",0.923,TO PUBLIC INTEREST OBLIGATIONS AND THAT’S WHAT WE’RE DOING AT,10,61
tx_019.srt,tx_019,208,"00:06:07,538","00:06:08,472",0.934,AND THAT’S WHAT WE’RE DOING AT THE AGENCY.,8,42
tx_019.srt,tx_019,209,"00:06:08,506","00:06:10,974",2.468,THE AGENCY. MARIA:  AMERICA IS APPROACHING,6,42
tx_019.srt,tx_019,210,"00:06:10,975","00:06:12,466",1.491,"MARIA:  AMERICA IS APPROACHING ITS 250th BIRTHDAY, MANY",8,55
tx_019.srt,tx_019,211,"00:06:12,477","00:06:14,133",1.656,"ITS 250th BIRTHDAY, MANY PATRIOTS ARE SEEKING WAYS TO",9,53
tx_019.srt,tx_019,212,"00:06:14,144","00:06:16,879",2.735,"PATRIOTS ARE SEEKING WAYS TO CELEBRATE,ING THE PATRIOTISM",8,57
tx_019.srt,tx_019,213,"00:06:16,914","00:06:19,315",2.401,"CELEBRATE,ING THE PATRIOTISM SPREADING TO ON AIR BROADCASTS.",8,60
tx_019.srt,tx_019,214,"00:06:19,317","00:06:22,109",2.792,SPREADING TO ON AIR BROADCASTS. YOU ANNOUNCED THE CAMPAIGN,9,58
tx_019.srt,tx_019,215,"00:06:22,120","00:06:23,977",1.857,YOU ANNOUNCED THE CAMPAIGN ENCOURAGING BROADCASTERS TO AIR,8,58
tx_019.srt,tx_019,216,"00:06:23,988","00:06:25,946",1.958,"ENCOURAGING BROADCASTERS TO AIR MORE PRO AMERICA CONTENT, SUCH",9,62
tx_019.srt,tx_019,217,"00:06:25,957","00:06:28,158",2.201,"MORE PRO AMERICA CONTENT, SUCH AS STARTING EACH DAY WITH THE",11,60
tx_019.srt,tx_019,218,"00:06:28,192","00:06:32,929",4.737,AS STARTING EACH DAY WITH THE STAR SPAN SPANGLED BAN BANNER OR,12,62
tx_019.srt,tx_019,219,"00:06:32,930","00:06:34,230",1.3,STAR SPAN SPANGLED BAN BANNER OR PLEDGE OF ALLEGIANCE.,9,54
tx_019.srt,tx_019,220,"00:06:34,232","00:06:35,089",0.857,PLEDGE OF ALLEGIANCE. WHAT RESPONSE ARE YOU GETTING.,8,52
tx_019.srt,tx_019,221,"00:06:35,100","00:06:36,423",1.323,WHAT RESPONSE ARE YOU GETTING. >>  THIS WEEK WE HAD THE STATE,12,61
tx_019.srt,tx_019,222,"00:06:36,434","00:06:38,325",1.891,>>  THIS WEEK WE HAD THE STATE OF THE UNION WE HAD WHERE,13,56
tx_019.srt,tx_019,223,"00:06:38,336","00:06:41,128",2.792,"OF THE UNION WE HAD WHERE PRESIDENT TRUMP, THE POLITICAL",10,56
tx_019.srt,tx_019,224,"00:06:41,139","00:06:44,064",2.925,"PRESIDENT TRUMP, THE POLITICAL COLOSSUS OF OUR TIME, SHOWED THE",10,63
tx_019.srt,tx_019,225,"00:06:44,075","00:06:45,309",1.234,"COLOSSUS OF OUR TIME, SHOWED THE AMERICAN PEOPLE WHY HE’S",10,57
tx_019.srt,tx_019,226,"00:06:45,343","00:06:46,743",1.4,AMERICAN PEOPLE WHY HE’S DELIVERING GREAT RESULTS.,7,50
tx_019.srt,tx_019,227,"00:06:46,744","00:06:48,511",1.767,"DELIVERING GREAT RESULTS. PRICES ARE DOWN, BROADBAND",7,52
tx_019.srt,tx_019,228,"00:06:48,513","00:06:51,615",3.102,"PRICES ARE DOWN, BROADBAND PRICES ARE DOWN 8 TO 9%, CELL",11,56
tx_019.srt,tx_019,229,"00:06:51,616","00:06:53,874",2.258,"PRICES ARE DOWN 8 TO 9%, CELL PHONE PRICES ARE DOWN AN WE’RE",13,60
tx_019.srt,tx_019,230,"00:06:53,885","00:06:55,518",1.633,PHONE PRICES ARE DOWN AN WE’RE LAUNCHING A PLEDGE AMERICA,10,57
tx_019.srt,tx_019,231,"00:06:55,553","00:06:57,377",1.824,LAUNCHING A PLEDGE AMERICA CAMPAIGN WHICH ALLOWS,7,48
tx_019.srt,tx_019,232,"00:06:57,388","00:07:00,090",2.702,CAMPAIGN WHICH ALLOWS BROADCASTERS TO AIR PRO AMERICA,8,53
tx_019.srt,tx_019,233,"00:07:00,124","00:07:01,124",1.0,BROADCASTERS TO AIR PRO AMERICA PATRIOTIC PROGRAMMING TO,8,56
tx_019.srt,tx_019,234,"00:07:01,125","00:07:03,083",1.958,PATRIOTIC PROGRAMMING TO CELEBRATE THE COUNTRY’S 250th,7,54
tx_019.srt,tx_019,235,"00:07:03,094","00:07:03,551",0.457,CELEBRATE THE COUNTRY’S 250th BIRTH.,5,36
tx_019.srt,tx_019,236,"00:07:03,562","00:07:04,828",1.266,BIRTH. THE REACTION HAS BEEN,5,28
tx_019.srt,tx_019,237,"00:07:04,863","00:07:05,553",0.69,THE REACTION HAS BEEN INTERESTING.,5,34
tx_019.srt,tx_019,238,"00:07:05,564","00:07:07,964",2.4,INTERESTING. BROADCASTERS HAVE EMBRACED IT.,5,43
tx_019.srt,tx_019,239,"00:07:07,966","00:07:09,857",1.891,BROADCASTERS HAVE EMBRACED IT. SOME ON THE LEFT PUSHED BACK.,10,60
